id;response_status;how_long_listening;age;nps_score;gender
12575095;Complete;5 years to less than 10 years;45-54;10;Female
12576292;Complete;3 years to less than 5 years;55-64;10;Female
12579732;Complete;5 years to less than 10 years;35-44;10;Male
12589304;Complete;1 year to less than 3 years;35-44;10;Female
12591163;Complete;1 year to less than 3 years;45-54;9;Male
12595454;Complete;6 months to less than a year;25-34;9;Female
12599035;Complete;5 years to less than 10 years;45-54;9;Female
12603485;Complete;3 years to less than 5 years;45-54;10;Female
12609396;Complete;6 months to less than a year;25-34;10;Female
12610775;Complete;1 year to less than 3 years;35-44;10;Male
12612586;Complete;5 years to less than 10 years;25-34;10;Female
12615361;Complete;1 year to less than 3 years;45-54;10;Male
12618405;Complete;1 year to less than 3 years;35-44;10;Female
12621167;Complete;6 months to less than a year;45-54;10;Female
12621558;Complete;1 year to less than 3 years;55-64;10;Female
12621626;Complete;1 year to less than 3 years;18-24;10;Female
12622752;Complete;1 year to less than 3 years;25-34;10;Female
12623448;Complete;1 year to less than 3 years;35-44;10;Female
12624883;Complete;5 years to less than 10 years;25-34;10;Male
12624910;Complete;1 year to less than 3 years;55-64;8;Male
12625679;Complete;1 year to less than 3 years;45-54;10;Female
12626264;Complete;Less than 6 months;18-24;10;Male
12628008;Complete;6 months to less than a year;25-34;10;Male
12628233;Incomplete;1 year to less than 3 years;25-34;10;
12628313;Complete;1 year to less than 3 years;55-64;10;Female
12628734;Complete;3 years to less than 5 years;35-44;10;Female
12632042;Complete;1 year to less than 3 years;35-44;10;Female
12633638;Complete;1 year to less than 3 years;35-44;10;Female
12634029;Complete;1 year to less than 3 years;35-44;10;Female
12634301;Incomplete;1 year to less than 3 years;45-54;10;Female
12636440;Complete;3 years to less than 5 years;25-34;3;Female
12637106;Complete;1 year to less than 3 years;25-34;10;Female
12637866;Complete;3 years to less than 5 years;25-34;10;Female
12639374;Terminated;1 year to less than 3 years;Under 18;;
12640021;Complete;Less than 6 months;18-24;10;Male
12640354;Complete;10 years to less than 15 years;45-54;8;Female
12640692;Incomplete;Less than 6 months;45-54;;
12642511;Incomplete;1 year to less than 3 years;18-24;;
12642628;Complete;1 year to less than 3 years;35-44;10;Female
12642736;Complete;Less than 6 months;55-64;8;Male
12643327;Complete;Less than 6 months;45-54;10;Female
12643517;Complete;1 year to less than 3 years;55-64;10;Female
12644785;Complete;1 year to less than 3 years;35-44;10;Female
12644913;Complete;Less than 6 months;18-24;10;Male
12644962;Incomplete;1 year to less than 3 years;45-54;;
12646028;Complete;6 months to less than a year;55-64;10;Female
12647187;Terminated;5 years to less than 10 years;Under 18;;
12647357;Complete;1 year to less than 3 years;45-54;10;Female
12648288;Complete;6 months to less than a year;35-44;10;Female
12649713;Complete;3 years to less than 5 years;35-44;10;Female
12650571;Complete;5 years to less than 10 years;35-44;;Female
12653701;Complete;6 months to less than a year;25-34;10;Female
12653834;Complete;1 year to less than 3 years;45-54;10;Female
12653925;Incomplete;1 year to less than 3 years;35-44;;
12656630;Complete;1 year to less than 3 years;45-54;10;Female
12657206;Complete;6 months to less than a year;18-24;6;Female
12658659;Incomplete;5 years to less than 10 years;65-74;;
12659238;Complete;1 year to less than 3 years;35-44;10;Female
12659569;Complete;1 year to less than 3 years;35-44;10;Male
12659948;Complete;5 years to less than 10 years;35-44;10;Female
12660192;Complete;1 year to less than 3 years;45-54;9;Male
12660312;Complete;3 years to less than 5 years;35-44;10;Female
12662129;Complete;1 year to less than 3 years;45-54;10;Female
12662416;Complete;5 years to less than 10 years;35-44;10;Female
12662542;Complete;1 year to less than 3 years;45-54;10;Female
12663189;Complete;1 year to less than 3 years;55-64;10;Female
12663520;Complete;3 years to less than 5 years;45-54;10;Female
12667386;Incomplete;6 months to less than a year;35-44;;
12667849;Complete;Less than 6 months;35-44;10;Male
12672515;Incomplete;5 years to less than 10 years;45-54;;
12673089;Incomplete;More than 15 years;18-24;;
12673721;Complete;5 years to less than 10 years;35-44;10;Female
12678079;Complete;3 years to less than 5 years;45-54;10;Male
12678156;Complete;Less than 6 months;25-34;10;Male
12682975;Complete;1 year to less than 3 years;35-44;8;Female
12683072;Complete;1 year to less than 3 years;55-64;10;Female
12683959;Complete;3 years to less than 5 years;25-34;10;Male
12685591;Complete;1 year to less than 3 years;35-44;10;Female
12686936;Complete;5 years to less than 10 years;45-54;10;Female
12686940;Complete;10 years to less than 15 years;18-24;9;Male
12688114;Incomplete;6 months to less than a year;25-34;;
12688250;Incomplete;6 months to less than a year;55-64;;
12688941;Complete;1 year to less than 3 years;25-34;10;Female
12689030;Complete;3 years to less than 5 years;25-34;10;Female
12690009;Complete;1 year to less than 3 years;25-34;10;Female
12690544;Complete;Less than 6 months;35-44;10;Female
12692221;Complete;Less than 6 months;25-34;10;Female
12692504;Complete;1 year to less than 3 years;45-54;10;Female
12692893;Complete;6 months to less than a year;55-64;9;Female
12693850;Complete;6 months to less than a year;45-54;10;Female
12695096;Complete;1 year to less than 3 years;55-64;10;Female
12695274;Complete;3 years to less than 5 years;35-44;10;Female
12695956;Incomplete;1 year to less than 3 years;55-64;;
12697282;Complete;6 months to less than a year;18-24;10;Female
12700225;Complete;Less than 6 months;55-64;9;Male
12700251;Complete;1 year to less than 3 years;75+;8;Female
12701917;Complete;Less than 6 months;25-34;9;Male
12703578;Complete;5 years to less than 10 years;45-54;10;Female
12704592;Complete;Less than 6 months;35-44;10;Female
12705878;Complete;1 year to less than 3 years;35-44;10;Female
12706489;Complete;1 year to less than 3 years;35-44;10;Female
12707322;Complete;5 years to less than 10 years;45-54;10;Female
12707652;Complete;5 years to less than 10 years;55-64;10;Female
12708163;Complete;1 year to less than 3 years;35-44;10;Female
12708222;Complete;3 years to less than 5 years;18-24;10;Female
12708800;Complete;1 year to less than 3 years;45-54;10;Female
12708821;Complete;6 months to less than a year;45-54;10;Female
12709492;Complete;3 years to less than 5 years;25-34;10;Female
12709493;Complete;Less than 6 months;35-44;10;Female
12709584;Complete;1 year to less than 3 years;25-34;8;Female
12710965;Complete;5 years to less than 10 years;65-74;10;Female
12711169;Complete;1 year to less than 3 years;35-44;7;Male
12712866;Complete;3 years to less than 5 years;45-54;9;Male
12715067;Complete;6 months to less than a year;18-24;10;Female
12715329;Complete;1 year to less than 3 years;35-44;10;Female
12717315;Complete;1 year to less than 3 years;45-54;10;Male
12720470;Complete;3 years to less than 5 years;55-64;10;Male
12721762;Complete;Less than 6 months;45-54;10;Female
12722680;Complete;5 years to less than 10 years;45-54;10;Female
12725160;Complete;6 months to less than a year;35-44;10;Female
12736844;Complete;Less than 6 months;55-64;9;Female
12741644;Complete;1 year to less than 3 years;35-44;9;Male
12743826;Complete;5 years to less than 10 years;25-34;10;Female
12745732;Complete;1 year to less than 3 years;25-34;10;Female
12745944;Complete;1 year to less than 3 years;45-54;7;Female
12763933;Complete;3 years to less than 5 years;25-34;10;Female
12764500;Complete;1 year to less than 3 years;45-54;10;Female
12765157;Complete;1 year to less than 3 years;25-34;10;Female
12769319;Complete;6 months to less than a year;35-44;10;Female
12772617;Complete;5 years to less than 10 years;25-34;10;Female
12773344;Complete;Less than 6 months;25-34;7;Female
12773553;Complete;1 year to less than 3 years;55-64;10;Female
12774187;Complete;6 months to less than a year;35-44;10;Female
12779572;Complete;3 years to less than 5 years;65-74;8;Male
12780556;Incomplete;1 year to less than 3 years;45-54;;
12781759;Complete;5 years to less than 10 years;35-44;7;Male
12783505;Complete;3 years to less than 5 years;55-64;10;Female
12783515;Complete;3 years to less than 5 years;18-24;10;Female
12783556;Complete;1 year to less than 3 years;45-54;10;Male
12785491;Complete;Less than 6 months;35-44;10;Male
12787634;Complete;5 years to less than 10 years;25-34;8;Male
12789431;Complete;1 year to less than 3 years;45-54;10;Female
12789478;Complete;Less than 6 months;18-24;7;Female
12789740;Complete;3 years to less than 5 years;35-44;10;Female
12789784;Complete;Less than 6 months;45-54;10;Female
12789850;Complete;Less than 6 months;35-44;9;Female
12789874;Complete;6 months to less than a year;55-64;10;Female
12789880;Complete;10 years to less than 15 years;45-54;9;Male
12789904;Complete;3 years to less than 5 years;35-44;10;Female
12789916;Complete;3 years to less than 5 years;18-24;10;Male
12789957;Complete;1 year to less than 3 years;35-44;10;Female
12789969;Complete;5 years to less than 10 years;25-34;10;Female
12789976;Complete;1 year to less than 3 years;45-54;10;Female
12789990;Complete;5 years to less than 10 years;35-44;10;Female
12789994;Complete;1 year to less than 3 years;25-34;10;Female
12790085;Complete;10 years to less than 15 years;45-54;10;Male
12790131;Incomplete;5 years to less than 10 years;45-54;;
12790151;Complete;5 years to less than 10 years;45-54;10;Female
12790153;Complete;Less than 6 months;35-44;10;Male
12790175;Complete;1 year to less than 3 years;55-64;10;Female
12790179;Complete;6 months to less than a year;35-44;9;Female
12790187;Complete;6 months to less than a year;35-44;10;Male
12790214;Complete;3 years to less than 5 years;35-44;10;Female
12790219;Complete;10 years to less than 15 years;45-54;10;Female
12790233;Complete;3 years to less than 5 years;35-44;10;Female
12790331;Terminated;6 months to less than a year;Under 18;;
12790352;Complete;1 year to less than 3 years;45-54;10;Female
12790364;Complete;3 years to less than 5 years;25-34;10;Male
12790475;Complete;Less than 6 months;45-54;10;Male
12790568;Complete;5 years to less than 10 years;25-34;10;Male
12790649;Complete;5 years to less than 10 years;45-54;10;Male
12790690;Complete;6 months to less than a year;35-44;10;Female
12790699;Complete;3 years to less than 5 years;25-34;10;Female
12791018;Incomplete;1 year to less than 3 years;;;
12791083;Complete;1 year to less than 3 years;35-44;10;Male
12791227;Incomplete;3 years to less than 5 years;35-44;;
12791246;Complete;1 year to less than 3 years;35-44;10;Female
12791262;Complete;1 year to less than 3 years;35-44;10;Female
12791290;Complete;1 year to less than 3 years;25-34;10;Female
12791399;Incomplete;3 years to less than 5 years;35-44;;
12791480;Complete;Less than 6 months;35-44;9;Male
12791534;Complete;5 years to less than 10 years;55-64;10;Female
12791656;Complete;6 months to less than a year;45-54;10;Female
12791677;Complete;5 years to less than 10 years;25-34;10;Female
12791782;Complete;1 year to less than 3 years;25-34;10;Female
12791822;Complete;5 years to less than 10 years;25-34;9;Male
12791837;Complete;3 years to less than 5 years;35-44;10;Female
12791960;Complete;5 years to less than 10 years;25-34;10;Female
12792053;Complete;5 years to less than 10 years;45-54;10;Female
12792162;Incomplete;1 year to less than 3 years;25-34;;
12792193;Complete;1 year to less than 3 years;35-44;10;Female
12792227;Complete;6 months to less than a year;35-44;10;Female
12792283;Incomplete;5 years to less than 10 years;25-34;;
12792288;Complete;1 year to less than 3 years;35-44;10;Female
12792369;Complete;1 year to less than 3 years;35-44;10;Female
12792407;Complete;1 year to less than 3 years;35-44;10;Female
12792423;Complete;1 year to less than 3 years;55-64;8;Male
12792464;Complete;5 years to less than 10 years;35-44;9;Female
12792561;Complete;3 years to less than 5 years;25-34;10;Male
12792661;Complete;1 year to less than 3 years;45-54;10;Female
12792751;Incomplete;1 year to less than 3 years;45-54;;
12792884;Complete;1 year to less than 3 years;35-44;10;Female
12792985;Incomplete;6 months to less than a year;35-44;;
12792991;Complete;6 months to less than a year;35-44;1;Female
12793198;Incomplete;6 months to less than a year;25-34;;
12793257;Complete;1 year to less than 3 years;35-44;10;Male
12793383;Incomplete;1 year to less than 3 years;45-54;;
12793421;Incomplete;Less than 6 months;;;
12793482;Complete;5 years to less than 10 years;45-54;10;Female
12793563;Complete;6 months to less than a year;45-54;10;Female
12793841;Incomplete;5 years to less than 10 years;35-44;;
12793884;Complete;3 years to less than 5 years;45-54;10;Male
12793915;Complete;1 year to less than 3 years;45-54;10;Female
12793919;Complete;6 months to less than a year;35-44;10;Female
12794003;Complete;3 years to less than 5 years;18-24;;Male
12794058;Complete;5 years to less than 10 years;45-54;10;Male
12794066;Complete;5 years to less than 10 years;55-64;9;Male
12794193;Complete;Less than 6 months;55-64;10;Male
12794268;Complete;6 months to less than a year;25-34;10;Female
12794299;Incomplete;5 years to less than 10 years;25-34;;
12794371;Complete;3 years to less than 5 years;35-44;10;Female
12794491;Complete;1 year to less than 3 years;35-44;10;Male
12794564;Complete;1 year to less than 3 years;25-34;10;Female
12794675;Complete;1 year to less than 3 years;35-44;10;Female
12794709;Complete;1 year to less than 3 years;35-44;10;Male
12794860;Complete;3 years to less than 5 years;35-44;10;Female
12795043;Complete;1 year to less than 3 years;45-54;7;Female
12795198;Complete;3 years to less than 5 years;45-54;10;Female
12795518;Complete;1 year to less than 3 years;35-44;10;Female
12795522;Complete;1 year to less than 3 years;35-44;9;Female
12795651;Complete;1 year to less than 3 years;45-54;10;Female
12795676;Incomplete;5 years to less than 10 years;35-44;;
12795725;Complete;Less than 6 months;45-54;10;Female
12795806;Incomplete;Less than 6 months;;;
12795872;Complete;1 year to less than 3 years;45-54;10;Female
12795890;Complete;1 year to less than 3 years;45-54;10;Female
12796011;Complete;1 year to less than 3 years;45-54;10;Female
12796059;Complete;10 years to less than 15 years;35-44;10;Female
12796241;Complete;1 year to less than 3 years;35-44;9;Female
12796245;Complete;5 years to less than 10 years;45-54;;Male
12796280;Complete;5 years to less than 10 years;35-44;10;Female
12796391;Complete;1 year to less than 3 years;25-34;10;Male
12796414;Complete;Less than 6 months;25-34;10;Female
12796499;Complete;5 years to less than 10 years;35-44;10;Male
12796551;Complete;3 years to less than 5 years;45-54;10;Male
12796819;Incomplete;1 year to less than 3 years;35-44;;
12797002;Complete;3 years to less than 5 years;35-44;10;Female
12797105;Incomplete;5 years to less than 10 years;45-54;10;
12797153;Complete;1 year to less than 3 years;25-34;9;Male
12797177;Complete;3 years to less than 5 years;55-64;10;Female
12797219;Complete;5 years to less than 10 years;45-54;10;Male
12797302;Complete;Less than 6 months;18-24;8;Female
12797528;Complete;1 year to less than 3 years;18-24;5;Female
12797585;Complete;3 years to less than 5 years;25-34;10;Female
12797633;Complete;1 year to less than 3 years;55-64;10;Female
12797720;Complete;5 years to less than 10 years;55-64;10;Female
12797983;Complete;6 months to less than a year;25-34;7;Female
12797998;Complete;6 months to less than a year;25-34;10;Female
12798291;Complete;1 year to less than 3 years;35-44;9;Female
12798301;Complete;5 years to less than 10 years;35-44;10;Female
12798376;Complete;5 years to less than 10 years;35-44;10;Female
12798527;Complete;1 year to less than 3 years;25-34;10;Female
12798530;Terminated;1 year to less than 3 years;Under 18;;
12798640;Complete;3 years to less than 5 years;45-54;10;Male
12799190;Complete;Less than 6 months;45-54;10;Female
12799196;Complete;1 year to less than 3 years;18-24;10;Male
12799219;Complete;1 year to less than 3 years;35-44;10;Female
12799298;Incomplete;6 months to less than a year;35-44;;
12799605;Incomplete;6 months to less than a year;45-54;;
12799734;Complete;1 year to less than 3 years;35-44;10;Female
12799879;Complete;1 year to less than 3 years;55-64;10;Female
12799995;Complete;Less than 6 months;35-44;9;Female
12800690;Complete;1 year to less than 3 years;45-54;9;Female
12801327;Complete;1 year to less than 3 years;35-44;10;Female
12801345;Complete;3 years to less than 5 years;35-44;8;Female
12801369;Complete;Less than 6 months;18-24;7;Female
12801451;Complete;10 years to less than 15 years;45-54;10;Male
12801681;Complete;6 months to less than a year;35-44;10;Female
12801839;Complete;Less than 6 months;35-44;10;Female
12801850;Complete;5 years to less than 10 years;35-44;9;Female
12802152;Complete;1 year to less than 3 years;35-44;10;Male
12802217;Complete;6 months to less than a year;45-54;3;Female
12802321;Complete;5 years to less than 10 years;25-34;10;Female
12802322;Complete;1 year to less than 3 years;25-34;10;Female
12802740;Complete;6 months to less than a year;45-54;10;Male
12803565;Complete;Less than 6 months;25-34;10;Female
12803566;Complete;5 years to less than 10 years;35-44;8;Male
12803673;Complete;1 year to less than 3 years;55-64;10;Female
12803746;Complete;3 years to less than 5 years;35-44;10;Female
12803856;Complete;1 year to less than 3 years;35-44;10;Male
12804013;Incomplete;1 year to less than 3 years;55-64;10;
12804023;Complete;1 year to less than 3 years;35-44;;Female
12804082;Complete;3 years to less than 5 years;45-54;9;Male
12804087;Complete;1 year to less than 3 years;25-34;10;Female
12804106;Complete;6 months to less than a year;55-64;;Female
12804166;Complete;1 year to less than 3 years;35-44;10;Female
12804275;Complete;1 year to less than 3 years;35-44;10;Female
12804303;Incomplete;6 months to less than a year;45-54;10;
12804370;Complete;1 year to less than 3 years;18-24;10;Female
12804736;Complete;1 year to less than 3 years;45-54;10;Male
12804781;Complete;6 months to less than a year;25-34;10;Male
12805057;Complete;5 years to less than 10 years;45-54;8;Male
12805249;Complete;6 months to less than a year;35-44;10;Female
12805309;Complete;3 years to less than 5 years;45-54;10;Female
12805341;Complete;6 months to less than a year;45-54;10;Female
12805559;Complete;1 year to less than 3 years;45-54;10;Female
12805604;Complete;6 months to less than a year;35-44;10;Female
12805623;Complete;Less than 6 months;25-34;10;Female
12805807;Complete;3 years to less than 5 years;35-44;10;Female
12805809;Complete;10 years to less than 15 years;45-54;10;Female
12805988;Complete;10 years to less than 15 years;45-54;10;Female
12806111;Complete;3 years to less than 5 years;25-34;10;Male
12806186;Complete;1 year to less than 3 years;35-44;10;Female
12806246;Complete;3 years to less than 5 years;18-24;9;Male
12806616;Complete;10 years to less than 15 years;25-34;10;Female
12806640;Complete;5 years to less than 10 years;25-34;10;Female
12806766;Complete;1 year to less than 3 years;25-34;10;Male
12806927;Complete;Less than 6 months;25-34;10;Female
12807216;Complete;1 year to less than 3 years;55-64;10;Female
12807303;Complete;5 years to less than 10 years;45-54;10;Male
12807342;Complete;1 year to less than 3 years;25-34;10;Male
12807457;Complete;10 years to less than 15 years;35-44;10;Female
12808664;Complete;3 years to less than 5 years;45-54;10;Female
12808746;Complete;5 years to less than 10 years;35-44;10;Female
12808877;Complete;10 years to less than 15 years;35-44;9;Female
12809093;Complete;10 years to less than 15 years;55-64;10;Female
12809569;Complete;5 years to less than 10 years;55-64;10;Male
12809598;Incomplete;6 months to less than a year;45-54;;
12809680;Complete;More than 15 years;45-54;10;Female
12811374;Incomplete;3 years to less than 5 years;35-44;;
12812451;Complete;1 year to less than 3 years;35-44;10;Female
12812546;Complete;6 months to less than a year;18-24;10;Female
12813987;Complete;10 years to less than 15 years;35-44;10;Female
12815717;Complete;1 year to less than 3 years;25-34;10;Female
12817358;Complete;6 months to less than a year;45-54;10;Female
12818980;Complete;1 year to less than 3 years;45-54;10;Female
12820842;Complete;3 years to less than 5 years;45-54;9;Female
12821257;Complete;1 year to less than 3 years;35-44;10;Female
12823964;Complete;5 years to less than 10 years;45-54;10;Female
12824998;Complete;3 years to less than 5 years;35-44;9;Female
12827537;Complete;6 months to less than a year;45-54;10;Female
12829657;Incomplete;1 year to less than 3 years;35-44;;
12831314;Incomplete;1 year to less than 3 years;45-54;;
12831354;Complete;Less than 6 months;45-54;10;Female
12831434;Incomplete;1 year to less than 3 years;35-44;;
12832141;Complete;Less than 6 months;25-34;7;Male
12832631;Complete;Less than 6 months;35-44;8;Male
12833301;Incomplete;3 years to less than 5 years;18-24;;
12833741;Complete;1 year to less than 3 years;18-24;10;Male
12834511;Complete;3 years to less than 5 years;25-34;10;Male
12834905;Complete;1 year to less than 3 years;35-44;10;Female
12835125;Complete;10 years to less than 15 years;25-34;10;Female
12835518;Complete;3 years to less than 5 years;45-54;9;Male
12836080;Complete;1 year to less than 3 years;55-64;10;Female
12836245;Complete;5 years to less than 10 years;45-54;10;Male
12836332;Complete;6 months to less than a year;25-34;10;Female
12836963;Complete;1 year to less than 3 years;45-54;10;Female
12837461;Incomplete;5 years to less than 10 years;45-54;;
12838351;Incomplete;1 year to less than 3 years;18-24;;
12838443;Complete;1 year to less than 3 years;25-34;10;Female
12838794;Complete;5 years to less than 10 years;55-64;10;Female
12839687;Complete;6 months to less than a year;25-34;10;Female
12839836;Complete;1 year to less than 3 years;35-44;10;Female
12839900;Complete;1 year to less than 3 years;35-44;9;Female
12840006;Complete;1 year to less than 3 years;35-44;10;Female
12840627;Complete;1 year to less than 3 years;25-34;10;Female
12840636;Complete;5 years to less than 10 years;45-54;10;Male
12840870;Complete;1 year to less than 3 years;18-24;8;Male
12840971;Complete;1 year to less than 3 years;45-54;10;Female
12843230;Complete;10 years to less than 15 years;45-54;10;Female
12844187;Complete;3 years to less than 5 years;45-54;10;Female
12844396;Complete;Less than 6 months;35-44;10;Female
12845627;Complete;6 months to less than a year;25-34;10;Female
12847208;Complete;1 year to less than 3 years;35-44;10;Female
12847258;Complete;1 year to less than 3 years;35-44;10;Male
12849340;Complete;3 years to less than 5 years;25-34;10;Female
12849741;Complete;More than 15 years;55-64;10;Female
12850250;Complete;5 years to less than 10 years;18-24;10;Female
12853639;Complete;1 year to less than 3 years;25-34;10;Male
12853851;Complete;3 years to less than 5 years;35-44;10;Female
12854427;Complete;5 years to less than 10 years;25-34;10;Male
12855711;Complete;6 months to less than a year;35-44;9;Male
12858790;Complete;1 year to less than 3 years;45-54;10;Female
12859052;Complete;5 years to less than 10 years;45-54;10;Female
12863522;Complete;1 year to less than 3 years;25-34;10;Male
12864046;Complete;Less than 6 months;45-54;10;Male
12866026;Complete;1 year to less than 3 years;45-54;10;Female
12868508;Complete;3 years to less than 5 years;35-44;10;Male
12868646;Complete;6 months to less than a year;25-34;10;Female
12870889;Complete;1 year to less than 3 years;45-54;10;Female
12871626;Complete;1 year to less than 3 years;45-54;10;Female
12873165;Complete;1 year to less than 3 years;35-44;10;Male
12874007;Incomplete;Less than 6 months;45-54;;
12874039;Complete;1 year to less than 3 years;45-54;10;Female
12876361;Complete;5 years to less than 10 years;45-54;9;Female
12876881;Complete;Less than 6 months;18-24;10;Male
12877026;Complete;More than 15 years;45-54;10;Male
12877663;Complete;5 years to less than 10 years;55-64;10;Female
12877977;Complete;5 years to less than 10 years;45-54;10;Female
12880664;Complete;6 months to less than a year;35-44;10;Female
12881279;Complete;10 years to less than 15 years;25-34;10;Female
12883046;Complete;Less than 6 months;25-34;9;Male
12884025;Incomplete;1 year to less than 3 years;35-44;;
12885921;Complete;5 years to less than 10 years;35-44;10;Male
12886406;Complete;3 years to less than 5 years;55-64;10;Female
12889140;Complete;3 years to less than 5 years;35-44;8;Female
12889605;Complete;1 year to less than 3 years;45-54;9;Female
12889893;Complete;3 years to less than 5 years;25-34;10;Female
12890839;Complete;5 years to less than 10 years;25-34;10;Female
12890922;Complete;1 year to less than 3 years;45-54;10;Female
12891203;Complete;10 years to less than 15 years;25-34;10;Female
12891796;Complete;5 years to less than 10 years;25-34;10;Female
12892286;Incomplete;10 years to less than 15 years;45-54;;
12894157;Complete;1 year to less than 3 years;35-44;10;Female
12894277;Complete;3 years to less than 5 years;55-64;10;Female
12894313;Complete;Less than 6 months;35-44;10;Female
12894364;Complete;1 year to less than 3 years;45-54;10;Female
12895663;Incomplete;3 years to less than 5 years;45-54;;
12895813;Complete;1 year to less than 3 years;25-34;8;Male
12896200;Complete;1 year to less than 3 years;25-34;9;Female
12897320;Complete;3 years to less than 5 years;25-34;10;Female
12897699;Complete;1 year to less than 3 years;55-64;10;Female
12898266;Complete;3 years to less than 5 years;25-34;10;Female
12904061;Complete;5 years to less than 10 years;25-34;10;Female
12904553;Complete;Less than 6 months;55-64;10;Female
12909717;Complete;Less than 6 months;25-34;10;Male
12920702;Complete;5 years to less than 10 years;18-24;10;Female
12928393;Complete;1 year to less than 3 years;35-44;10;Female
12938929;Complete;5 years to less than 10 years;18-24;8;Female
12941249;Complete;3 years to less than 5 years;55-64;10;Female
12941345;Complete;6 months to less than a year;25-34;10;Male
12947090;Complete;6 months to less than a year;45-54;10;Male
12950223;Complete;3 years to less than 5 years;35-44;10;Female
12952010;Complete;3 years to less than 5 years;35-44;10;Female
12954362;Complete;1 year to less than 3 years;35-44;10;Female
12964114;Complete;1 year to less than 3 years;45-54;10;Female
12968362;Complete;6 months to less than a year;35-44;10;Female
12968382;Complete;1 year to less than 3 years;25-34;10;Female
12972523;Incomplete;Less than 6 months;45-54;8;Female
12973085;Complete;3 years to less than 5 years;25-34;10;Male
12973534;Complete;6 months to less than a year;18-24;10;Female
12974362;Complete;1 year to less than 3 years;35-44;10;Female
12974844;Complete;1 year to less than 3 years;45-54;10;Female
12976696;Complete;1 year to less than 3 years;25-34;10;Female
12988180;Complete;Less than 6 months;35-44;10;Male
12988233;Complete;6 months to less than a year;45-54;10;Female
12990723;Complete;5 years to less than 10 years;25-34;10;Female
12990834;Complete;1 year to less than 3 years;25-34;10;Female
12991422;Complete;1 year to less than 3 years;45-54;10;Female
12993598;Incomplete;5 years to less than 10 years;55-64;;
12995093;Complete;6 months to less than a year;25-34;9;Female
12997325;Complete;10 years to less than 15 years;45-54;8;Male
12997412;Complete;6 months to less than a year;55-64;8;Female
12998640;Complete;3 years to less than 5 years;45-54;8;Male
12999068;Complete;1 year to less than 3 years;45-54;10;Female
13001018;Complete;6 months to less than a year;18-24;7;Male
13001400;Complete;10 years to less than 15 years;25-34;10;Female
13002410;Complete;3 years to less than 5 years;35-44;10;Female
13004564;Complete;1 year to less than 3 years;25-34;10;Female
13006241;Complete;1 year to less than 3 years;25-34;10;Female
13007746;Complete;1 year to less than 3 years;18-24;10;Female
13008403;Complete;1 year to less than 3 years;45-54;10;Female
13008654;Terminated;1 year to less than 3 years;Under 18;;
13009559;Incomplete;6 months to less than a year;45-54;;
13009810;Incomplete;6 months to less than a year;35-44;;
13009897;Complete;3 years to less than 5 years;35-44;10;Female
13010275;Complete;10 years to less than 15 years;45-54;10;Female
13010507;Incomplete;1 year to less than 3 years;55-64;;
13012067;Complete;1 year to less than 3 years;45-54;10;Male
13019081;Complete;3 years to less than 5 years;35-44;10;Female
13034227;Complete;3 years to less than 5 years;35-44;10;Male
13050040;Complete;3 years to less than 5 years;18-24;10;Female
13050352;Complete;6 months to less than a year;55-64;7;Male
13052435;Complete;Less than 6 months;45-54;10;Female
13053606;Complete;Less than 6 months;45-54;10;Female
13054560;Complete;3 years to less than 5 years;25-34;10;Female
13056047;Complete;1 year to less than 3 years;25-34;10;Female
13056258;Incomplete;5 years to less than 10 years;45-54;;
13061100;Complete;5 years to less than 10 years;45-54;10;Female
13062986;Complete;5 years to less than 10 years;35-44;10;Female
13070430;Complete;3 years to less than 5 years;18-24;9;Female
13085927;Complete;More than 15 years;25-34;10;Female
13088535;Incomplete;3 years to less than 5 years;25-34;5;Male
13091110;Complete;1 year to less than 3 years;35-44;10;Female
13091803;Complete;1 year to less than 3 years;45-54;7;Female
13093216;Incomplete;6 months to less than a year;35-44;;
13098629;Complete;1 year to less than 3 years;55-64;10;Female
13155555;Complete;1 year to less than 3 years;45-54;10;Male
13159225;Complete;1 year to less than 3 years;25-34;10;Female
13162563;Complete;1 year to less than 3 years;25-34;10;Male
13165081;Complete;10 years to less than 15 years;55-64;10;Male
13165885;Complete;5 years to less than 10 years;45-54;9;Female
13182585;Complete;3 years to less than 5 years;25-34;9;Female
13246968;Complete;5 years to less than 10 years;25-34;10;Female
13250065;Complete;1 year to less than 3 years;18-24;10;Female
13278063;Incomplete;3 years to less than 5 years;18-24;;
13281155;Complete;1 year to less than 3 years;25-34;10;Male
13282585;Complete;1 year to less than 3 years;45-54;10;Female
13287699;Complete;1 year to less than 3 years;35-44;10;Female
13317194;Complete;1 year to less than 3 years;35-44;10;Female
13331680;Complete;10 years to less than 15 years;35-44;10;Female
13338484;Complete;1 year to less than 3 years;25-34;10;Female
13340991;Complete;3 years to less than 5 years;25-34;10;Female
13358592;Complete;Less than 6 months;45-54;10;Female
13360252;Complete;1 year to less than 3 years;55-64;10;Female
13394941;Complete;1 year to less than 3 years;35-44;10;Male
13444055;Complete;1 year to less than 3 years;25-34;10;Female
13495367;Complete;Less than 6 months;35-44;10;Female
13507032;Complete;1 year to less than 3 years;35-44;9;Male
13565327;Complete;1 year to less than 3 years;45-54;;Female
13589706;Complete;1 year to less than 3 years;25-34;10;Female
13601847;Incomplete;3 years to less than 5 years;25-34;;
