ano,estado,municipio,t_agua,t_banagua,t_lixo,t_luz,T_ANALF18M,T_ATRASO_2_BASICO,T_ATRASO_2_FUND,T_ATRASO_2_MED
2010,Pará,SÃO JOÃO DE PIRABAS,86.42,42.99,76.96,92.41,22.51,43,34.67,23
2010,Pará,SÃO JOÃO DO ARAGUAIA,80.31,30.16,55.68,86.53,26.95,39.22,33.02,11.72
2010,Pará,SÃO MIGUEL DO GUAMÁ,74.16,45.62,81.1,93.24,18.49,37.44,30.66,18.19
2010,Pará,SÃO SEBASTIÃO DA BOA VISTA,36.59,17.56,90.37,78.88,17.24,38.86,33.56,5.83
2010,Pará,SAPUCAIA,91.95,75.2,92.45,97.92,24.09,36.18,30.01,17.73
2010,Pará,SENADOR JOSÉ PORFÍRIO,75.2,28.69,91.92,69.84,24.69,34.86,27.9,23.87
2010,Pará,SOURE,89.8,63.88,85.92,93.93,10.12,30.63,26.32,4.68
2010,Pará,TAILÂNDIA,95.47,42.65,95.56,97.87,14.62,30.58,26.4,10.36
2010,Pará,TERRA ALTA,94.07,57.41,87.05,96.83,10.46,31.41,27.06,7.67
2010,Pará,TERRA SANTA,85.35,55.33,96.84,89.93,9.32,23.49,18.1,9.06
2010,Pará,TOMÉ-AÇU,87.72,46.73,94.11,88.16,17.5,36.93,28.68,23.23
2010,Pará,TRACUATEUA,73.62,29.3,92.43,87.47,23.27,39.25,31.14,15.67
2010,Pará,TRAIRÃO,76.93,37.72,82.51,78.99,21.35,35.16,31.47,11.46
2010,Pará,TUCUMÃ,90.08,70.3,81.57,96.94,13.34,33.09,26.63,11.14
2010,Pará,TUCURUÍ,94.34,71.11,96.37,98.97,10.25,30.68,24.7,15.11
2010,Pará,ULIANÓPOLIS,85.58,61.28,91.85,88.89,16.07,30.62,28.2,8.19
2010,Pará,URUARÁ,79.48,47.6,86.1,77.79,16.38,33.23,27.08,16.68
2010,Pará,VIGIA,90.41,58.37,95.4,99.23,10.81,30.88,25.43,15.17
2010,Pará,VISEU,77.42,23.61,57.01,90.73,24.05,45.26,39.07,21.83
2010,Pará,VITÓRIA DO XINGU,80.48,45.34,38.77,85.37,17.26,32.51,25.55,16.4
2010,Pará,XINGUARA,88.12,70.51,92.71,98.32,13.24,28.89,24.73,6.03
2010,Amapá,SERRA DO NAVIO,94.59,69.69,95.9,98.25,11.88,15.43,11.72,6.95
2010,Amapá,AMAPÁ,80.26,35.62,87.32,95.35,12.11,27.47,25,7.72
2010,Amapá,PEDRA BRANCA DO AMAPARI,80.56,44.07,96.02,84.87,18.12,31.97,28.91,6.24
2010,Amapá,CALÇOENE,87,35.79,89.47,93.96,14.03,24,20.82,7.54
2010,Amapá,CUTIAS,73.84,64.72,97.83,95.99,12.5,25.14,21.03,12.85
2010,Amapá,FERREIRA GOMES,77.82,63.02,89.85,95.57,14.74,25.68,19.19,8.23
2010,Amapá,ITAUBAL,68.46,45.33,100,91.94,15.45,32.01,26.18,10.07
2010,Amapá,LARANJAL DO JARI,91.53,60.59,88.94,98.73,12.49,26.69,20.5,12.28
2010,Amapá,MACAPÁ,95.07,74.07,98.31,99.81,6.62,19.53,16.44,6.64
2010,Amapá,MAZAGÃO,62.42,29.83,74.92,85.86,23.69,30.46,26.11,15.74
2010,Amapá,OIAPOQUE,84.3,43.89,95.26,95.52,9.82,30.91,25.18,10.21
2010,Amapá,PORTO GRANDE,84.5,35.57,96.77,94.51,13.95,27.07,21.3,12.6
2010,Amapá,PRACUÚBA,95.26,38.08,93.32,98.25,12.9,21.36,17.55,7.87
2010,Amapá,SANTANA,92.5,72.21,95.11,99.33,10.65,19.49,16.4,8.93
2010,Amapá,TARTARUGALZINHO,81.57,38.79,91.32,90.14,18.66,30.21,24.91,8.71
2010,Amapá,VITÓRIA DO JARI,67.54,24.9,99.83,94.11,16.35,36.6,30.54,10.3
2010,Tocantins,ABREULÂNDIA,60.53,73.01,94.35,80.22,14.19,35.26,35.99,3.69
2010,Tocantins,AGUIARNÓPOLIS,93.34,71.39,93.6,97.77,18.32,23.17,18.62,10.31
2010,Tocantins,ALIANÇA DO TOCANTINS,98.72,87.06,94.21,97.64,15.71,18.95,14.32,8.88
2010,Tocantins,ALMAS,93.17,73.61,77.06,88.62,24.03,22.51,19.37,4.71
2010,Tocantins,ALVORADA,97.22,96.97,99.29,99.92,10.9,14.74,12.45,9.33
2010,Tocantins,ANANÁS,95.42,72.28,87.44,98.41,21.03,14.61,11.57,3.51
2010,Tocantins,ANGICO,88.95,74.15,86.62,98.24,18.62,18.85,13.71,3.44
2010,Tocantins,APARECIDA DO RIO NEGRO,92.8,84.7,95.19,94.08,16.16,17.83,12.84,4.51
2010,Tocantins,ARAGOMINAS,79.42,49.45,99.46,98.02,25.75,29.82,23.23,13.32
2010,Tocantins,ARAGUACEMA,93.49,66.52,97.69,83.44,17.86,15.47,11.58,8.38
2010,Tocantins,ARAGUAÇU,99.66,91.43,96.97,96.44,15.5,16.63,16.21,9.64
2010,Tocantins,ARAGUAÍNA,97.76,91.6,95.22,98.97,9.25,14.86,11.42,7.21
2010,Tocantins,ARAGUANÃ,97.27,85.22,97,95.64,19.89,23.64,18.19,0
2010,Tocantins,ARAGUATINS,88.75,57.22,88.34,93.25,21.64,22.87,19.13,9.78
2010,Tocantins,ARAPOEMA,97.45,84.45,94.74,98.5,19.12,16.1,13.34,5.48
2010,Tocantins,ARRAIAS,80.34,68.89,92.38,86.22,22.83,24.7,18.48,12.95
2010,Tocantins,AUGUSTINÓPOLIS,94.03,72.75,83.82,96.53,24.4,11.85,7.95,2.86
2010,Tocantins,AURORA DO TOCANTINS,89.32,83.19,87.55,95.1,22.47,20.93,15.36,0
2010,Tocantins,AXIXÁ DO TOCANTINS,97.96,60.33,81.23,96.37,26.26,19.48,14.58,10.32
2010,Tocantins,BABAÇULÂNDIA,81.18,57.88,90.88,84.5,22.16,24.16,21.47,8.73
2010,Tocantins,BANDEIRANTES DO TOCANTINS,83.72,80.76,89.89,95.48,18.74,15.23,14.07,5.33
2010,Tocantins,BARRA DO OURO,87.18,56.67,70.96,83.65,24.79,24.88,21.85,0
2010,Tocantins,BARROLÂNDIA,91.73,94.42,97.67,96.88,17.18,15.86,11.3,3.17
2010,Tocantins,BERNARDO SAYÃO,96.73,87.06,96.94,97.5,19.74,14.96,13.45,2.07
2010,Tocantins,BOM JESUS DO TOCANTINS,93.14,71.62,88.79,86.44,16.23,16.51,10.6,6.26
2010,Tocantins,BRASILÂNDIA DO TOCANTINS,98.69,84.16,99.08,94.34,18.47,15.95,11.06,6.93
2010,Tocantins,BREJINHO DE NAZARÉ,89.66,80.78,94.45,96.59,17.98,15.44,9.62,8.4
2010,Tocantins,BURITI DO TOCANTINS,98.33,63.33,76.56,96.26,24.53,17.36,13.28,4.68
2010,Tocantins,CACHOEIRINHA,90.54,60.02,38.62,97.4,20.32,17.5,13.38,6.05
2010,Tocantins,CAMPOS LINDOS,89.53,46.63,82.56,79.21,23.42,34.13,29.4,11.86
2010,Tocantins,CARIRI DO TOCANTINS,97.67,86.68,95.11,96.99,15.59,22.26,15.5,5.53
2010,Tocantins,CARMOLÂNDIA,98.19,88.06,98.8,98.86,21.17,30.04,25.86,12.04
2010,Tocantins,CARRASCO BONITO,92.75,77.8,82.79,95.54,32.02,21.73,16.7,13.66
2010,Tocantins,CASEARA,95.45,61.52,96.83,82.44,19.35,16.43,11.76,16.48
2010,Tocantins,CENTENÁRIO,98.43,51.95,91.86,66.47,30.65,24.71,18.15,8.79
2010,Tocantins,CHAPADA DE AREIA,94.71,84.72,97.64,91.44,20.24,25.89,19.13,8.44
2010,Tocantins,CHAPADA DA NATIVIDADE,95.15,50.89,99.17,80.17,22.82,13.53,9.09,11.44
2010,Tocantins,COLINAS DO TOCANTINS,98.48,89.41,97.28,98.19,12.92,18.29,13.21,13.19
2010,Tocantins,COMBINADO,93.18,91.48,77.65,96.66,19.73,10.45,5.36,0
2010,Tocantins,CONCEIÇÃO DO TOCANTINS,91.62,64.42,87.74,78.88,25.66,33.06,27.2,10.1
2010,Tocantins,COUTO MAGALHÃES,90.22,65.11,95.74,93.89,18.82,24.18,19.7,6.88
2010,Tocantins,CRISTALÂNDIA,98.76,89.01,98.41,92.94,13.63,19.27,12.57,12.35
2010,Tocantins,CRIXÁS DO TOCANTINS,98.98,79.99,99.8,89.33,11.25,17.76,14.75,17.02
2010,Tocantins,DARCINÓPOLIS,85.12,56.48,95.88,91.7,22.09,26.89,22.11,9.89
2010,Tocantins,DIANÓPOLIS,93.95,78.63,97.3,95.21,13.68,16.79,12.39,6.03
2010,Tocantins,DIVINÓPOLIS DO TOCANTINS,98.92,81.78,96.66,90.61,17.65,12.87,9.44,7.25
2010,Tocantins,DOIS IRMÃOS DO TOCANTINS,83.69,58.82,99.54,82.21,18.67,22.08,19.68,9.55
2010,Tocantins,DUERÉ,98.34,85.63,98.42,93.44,13.54,13.36,10.86,4.39
2010,Tocantins,ESPERANTINA,94.89,46.47,66.69,95.86,24.93,23.2,15.98,11.4
2010,Tocantins,FÁTIMA,99.03,88.15,96.07,97.46,16.26,19.12,11.39,11.02
2010,Tocantins,FIGUEIRÓPOLIS,99.31,90.43,97.12,94.88,18.02,17,14.59,3.31
2010,Tocantins,FILADÉLFIA,86.11,66.92,79.43,88.64,20.87,21.88,20.29,3.41
2010,Tocantins,FORMOSO DO ARAGUAIA,97.72,77.84,92.04,96.56,13.93,17.37,14.34,2.21
2010,Tocantins,FORTALEZA DO TABOCÃO,93.17,96.47,99.8,97.48,18.97,16.06,12.18,0
2010,Tocantins,GOIANORTE,93.32,64.6,93,87.22,17.96,26.39,22.44,4.03
2010,Tocantins,GOIATINS,82.78,47.88,76.5,62.63,27.64,31.54,26.25,7.33
2010,Tocantins,GUARAÍ,95.4,89.75,96.84,99.52,12.1,15.34,11.02,7.24
2010,Tocantins,GURUPI,99.18,92.82,97.98,99.28,6.84,15.81,11.81,9.02
2010,Tocantins,IPUEIRAS,96.72,80.43,91.09,91.96,17.07,20.28,17.88,4.57
2010,Tocantins,ITACAJÁ,89.95,64.04,99.54,74.49,19.37,30.2,24.78,10.81
2010,Tocantins,ITAGUATINS,88.27,61.73,83.86,90.14,26.72,23.55,18.31,18.4
2010,Tocantins,ITAPIRATINS,80.98,57.1,89.31,78.99,20.92,22.54,13.65,14.48
2010,Tocantins,ITAPORÃ DO TOCANTINS,97.05,72.97,96.95,95.57,20.47,18.73,14.27,7.5
2010,Tocantins,JAÚ DO TOCANTINS,90.1,68.88,98.01,87.08,14.22,15.31,12.79,7.85
2010,Tocantins,JUARINA,92.77,73.33,97.27,91.09,16.78,32.38,25.94,6.87
2010,Tocantins,LAGOA DA CONFUSÃO,89.25,63.06,95.27,85.86,14.31,21.82,18.2,3.82
2010,Tocantins,LAGOA DO TOCANTINS,94.44,68.74,90.11,88.27,24.92,39.23,34.74,5.65
2010,Tocantins,LAJEADO,91.89,73.85,94.43,98.6,10.54,22.04,17.82,6.88
2010,Tocantins,LAVANDEIRA,75.92,80.49,91.35,87.72,23.96,12.7,11.68,0
2010,Tocantins,LIZARDA,79.68,57.31,32.27,72.7,24.24,34.65,27.77,13.45
2010,Tocantins,LUZINÓPOLIS,83.63,71.26,94.85,98.8,19.84,13.26,9.78,5.19
2010,Tocantins,MARIANÓPOLIS DO TOCANTINS,98.58,81.77,94.27,94.55,19.36,24.83,18.63,10.59
2010,Tocantins,MATEIROS,83.63,64.39,98.4,88.94,28.78,35.86,28.42,23.7
2010,Tocantins,MAURILÂNDIA DO TOCANTINS,88.71,51.98,75.92,95.77,25.49,21.83,17.71,15.35
2010,Tocantins,MIRACEMA DO TOCANTINS,96.09,89.5,97.79,99,11.97,20.48,13.2,11.06
2010,Tocantins,MIRANORTE,97.1,92.93,99.25,98.27,14.73,16.16,14.94,3.46
2010,Tocantins,MONTE DO CARMO,88.65,59.74,97.62,77.88,21.34,23.39,17.88,14.76
2010,Tocantins,MONTE SANTO DO TOCANTINS,90.96,77.89,95.11,94.04,17.59,21.16,14.62,21.77
2010,Tocantins,PALMEIRAS DO TOCANTINS,84.09,62.1,81.87,95.11,18.62,27.1,22.15,7.71
2010,Tocantins,MURICILÂNDIA,88.57,60.01,87.59,93.03,26.08,21.68,16.26,8.94
2010,Tocantins,NATIVIDADE,88.87,76.9,93.96,92.73,20.64,17.91,10.95,9.59
2010,Tocantins,NAZARÉ,92.64,77.51,93.88,98.63,22.47,16.93,12.14,8.98
2010,Tocantins,NOVA OLINDA,95.05,76.72,90.15,96.6,18.56,17.18,13.13,9.19
2010,Tocantins,NOVA ROSALÂNDIA,98.77,82.36,99.05,99.18,16.43,11.05,9.26,0
2010,Tocantins,NOVO ACORDO,93.58,84.18,94.27,88.31,16.33,22.67,18.53,23.22
2010,Tocantins,NOVO ALEGRE,84.62,91.48,98.26,94.04,15.11,12.92,7.39,4.85
2010,Tocantins,NOVO JARDIM,88.38,80.93,97.13,89.22,21.86,19.16,14.04,12.26
2010,Tocantins,OLIVEIRA DE FÁTIMA,98.75,93.34,97.43,98.24,18.26,15.97,10.4,0
2010,Tocantins,PALMEIRANTE,77.58,45.52,46.79,81.38,21.79,34.36,30.75,4.19
2010,Tocantins,PALMEIRÓPOLIS,93.52,81.32,97.13,94.09,14.22,18.87,16.24,0
2010,Tocantins,PARAÍSO DO TOCANTINS,99.43,96.04,98.33,99.72,7.34,12.74,10.23,4.73
2010,Tocantins,PARANÃ,66.91,43.56,98.11,62.92,28.33,29.86,23.39,15.11
2010,Tocantins,PAU D'ARCO,92.35,72.97,81.8,95.66,20.44,16.97,13.19,10.94
2010,Tocantins,PEDRO AFONSO,96.98,90.89,95.41,96.44,11.27,17.74,13.8,6.83
2010,Tocantins,PEIXE,95.74,74.07,98.35,94.65,17.82,23.47,20.56,9.08
2010,Tocantins,PEQUIZEIRO,89.43,51.62,97.78,95.71,21.33,12,7.42,5.57
2010,Tocantins,COLMÉIA,93.95,86.35,98.69,95.95,20.32,10.55,6.02,4.13
2010,Tocantins,PINDORAMA DO TOCANTINS,94.69,73.33,94.86,81.14,16.03,23.95,18.67,8.82
2010,Tocantins,PIRAQUÊ,88.53,54.92,98.55,93.88,22.98,31.82,25.33,7.95
2010,Tocantins,PIUM,92.79,73.81,95.36,80.65,20.77,20.96,17.39,0
2010,Tocantins,PONTE ALTA DO BOM JESUS,62.29,55.34,78.35,88.53,27.4,26.25,19.78,10.59
2010,Tocantins,PONTE ALTA DO TOCANTINS,89.5,74.56,98.13,80.21,18.17,22.34,16.32,9.05
2010,Tocantins,PORTO ALEGRE DO TOCANTINS,85.75,73.63,97.06,90.68,21.91,27.5,23.6,0
2010,Tocantins,PORTO NACIONAL,94.22,91.61,95.65,98.67,9.97,13.88,10.79,4.84
2010,Tocantins,PRAIA NORTE,96.19,45.52,64.66,96.63,34.12,19.63,14.41,12.21
2010,Tocantins,PRESIDENTE KENNEDY,91.73,86.39,95.36,97.48,17.83,9.52,5.49,9.63
2010,Tocantins,PUGMIL,98.61,92.37,99.08,96.89,14.11,13.5,11.08,6.59
2010,Tocantins,RECURSOLÂNDIA,70.76,44.01,91.75,58.38,29.54,27.55,23.9,6.91
2010,Tocantins,RIACHINHO,91.3,55.84,86.23,83.51,24.67,24.81,20.74,9.05
2010,Tocantins,RIO DA CONCEIÇÃO,88.08,91.55,97.76,94.74,15.43,28.59,25.22,11.25
2010,Tocantins,RIO DOS BOIS,82.34,68.97,96.22,89.66,20.64,21.9,17.41,5.78
2010,Tocantins,RIO SONO,88.04,50.35,99.43,64.17,21.8,26.55,20.41,9.11
2010,Tocantins,SAMPAIO,95.59,65.8,71.2,95.57,26.52,16.32,11.27,7.67
2010,Tocantins,SANDOLÂNDIA,75.69,88.57,97.09,97.23,17.78,22.4,19.47,1.85
2010,Tocantins,SANTA FÉ DO ARAGUAIA,93.85,70.51,95.98,96.82,21.72,27.79,19.7,17.41
2010,Tocantins,SANTA MARIA DO TOCANTINS,84.31,59.5,99.52,80.32,19.17,20.94,12.69,9.55
2010,Tocantins,SANTA RITA DO TOCANTINS,90.24,71.93,98.26,78.03,16.1,17.68,10.11,15.34
2010,Tocantins,SANTA ROSA DO TOCANTINS,89.4,55.21,74.98,81.25,19.44,28.64,19.94,24.93
2010,Tocantins,SANTA TEREZA DO TOCANTINS,93.95,75.63,96.55,92.74,15.86,15.04,12.58,2.96
2010,Tocantins,SANTA TEREZINHA DO TOCANTINS,87.26,61.74,92.31,93.86,23.82,18.23,12.04,12.53
2010,Tocantins,SÃO BENTO DO TOCANTINS,84.56,36.23,87.13,90.93,21.53,19.19,12.54,2.79
2010,Tocantins,SÃO FÉLIX DO TOCANTINS,82.32,70.56,97.19,68.56,22.44,21.17,15.14,12.82
2010,Tocantins,SÃO MIGUEL DO TOCANTINS,89.63,59.23,95.63,98.09,27.18,23.69,17.43,9.66
2010,Tocantins,SÃO SALVADOR DO TOCANTINS,92.01,67.45,98.06,76.86,20.91,51.59,47.68,13.87
2010,Tocantins,SÃO SEBASTIÃO DO TOCANTINS,82.67,68.67,71.29,93.42,28.25,29.22,25.44,25
2010,Tocantins,SÃO VALÉRIO,93.9,69.67,96.05,86.69,21.94,16.67,13.13,11.34
2010,Tocantins,SILVANÓPOLIS,96.04,75.84,86.46,91.76,19.15,18.6,14.38,5.17
2010,Tocantins,SÍTIO NOVO DO TOCANTINS,94.91,53.21,73.58,97.81,28.06,24.8,23.82,9.2
2010,Tocantins,SUCUPIRA,97.64,81.1,92.27,97.67,16.3,16.55,11.75,3.1
2010,Tocantins,TAGUATINGA,80.05,75.9,88.27,92.57,20.87,28.82,22.76,19.96
2010,Tocantins,TAIPAS DO TOCANTINS,80.91,77.64,91.96,88.42,29.09,35.92,30.88,6.3
2010,Tocantins,TALISMÃ,99.5,64.26,95.89,94.23,20.1,26.56,23.82,7.43
2010,Tocantins,PALMAS,99.16,94.38,99.17,99.81,4,14.32,10.04,7.61
2010,Tocantins,TOCANTÍNIA,81.04,65.23,91.28,92.21,21.78,31,24.93,12.47
2010,Tocantins,TOCANTINÓPOLIS,93.82,77.34,93.45,98.39,16.95,21.17,17.04,13.8
2010,Tocantins,TUPIRAMA,83.89,72.86,98.6,86.2,17.09,15.27,10.75,17.06
2010,Tocantins,TUPIRATINS,97.21,53.81,99.39,92.72,22.18,32.81,28.33,19.56
2010,Tocantins,WANDERLÂNDIA,92.38,73.43,89.63,94.27,20.29,22.22,15.76,7.25
2010,Tocantins,XAMBIOÁ,94.85,73.83,96.19,96.46,19.52,17.3,11.48,3.8
2010,Maranhão,AÇAILÂNDIA,89.57,75.02,93.33,99.34,19.22,20.46,16.11,7.55
2010,Maranhão,AFONSO CUNHA,67.77,24.57,63.25,97.2,38.74,34.34,27.02,11.49
2010,Maranhão,ÁGUA DOCE DO MARANHÃO,86.73,43.32,54.63,97.78,39.1,34.79,28.39,8.85
2010,Maranhão,ALCÂNTARA,73.63,33.61,80.72,98.34,24.16,31.61,21.84,10.84
2010,Maranhão,ALDEIAS ALTAS,77.26,19.52,51.95,87,40.35,42.69,37.63,16.8
2010,Maranhão,ALTAMIRA DO MARANHÃO,88.24,30.52,77.77,97.75,35.86,26.32,23.16,5.26
2010,Maranhão,ALTO ALEGRE DO MARANHÃO,84.36,44.74,58.2,98.28,31.68,31.6,25.19,19.09
2010,Maranhão,ALTO ALEGRE DO PINDARÉ,92.99,42.97,87.9,94.4,35.6,18.99,12.5,7.64
2010,Maranhão,ALTO PARNAÍBA,84.9,50.24,64.22,71.48,23.34,27.53,20.76,15.04
2010,Maranhão,AMAPÁ DO MARANHÃO,86.03,27.16,35.82,98.76,36.13,39.58,33.77,17.51
2010,Maranhão,AMARANTE DO MARANHÃO,83.1,33.8,92.71,85.79,30.83,35.04,29.73,13.31
2010,Maranhão,ANAJATUBA,77.24,35.75,66.35,93.32,29.52,29.64,24.58,9.23
2010,Maranhão,ANAPURUS,93.3,41.19,33.98,96.96,32.27,25.38,18.3,13.36
2010,Maranhão,APICUM-AÇU,86.43,27.29,8.72,97.93,20.76,26.95,17.68,16.92
2010,Maranhão,ARAGUANÃ,82.38,37.89,96.36,97.13,30.26,29.09,24.8,12.08
2010,Maranhão,ARAIOSES,62.58,31.94,71.79,95.54,36.2,32.33,25.21,12.84
2010,Maranhão,ARAME,76.23,20.99,89.12,95.75,36.01,39.39,33.13,16.49
2010,Maranhão,ARARI,73.63,50.35,76.78,96.19,23.78,26.64,18.95,10.45
2010,Maranhão,AXIXÁ,72.26,30.27,24.98,99.27,18,21.77,17.26,9.23
2010,Maranhão,BACABAL,90.81,68.22,90.46,99.23,22.97,19.19,15.44,7.38
2010,Maranhão,BACABEIRA,69.48,38.75,90.09,92.33,19.88,21.68,16.57,9.84
2010,Maranhão,BACURI,71.09,19.03,16.25,97.66,26.15,29.94,21.78,19.43
2010,Maranhão,BACURITUBA,77.17,37.66,0,98.74,25.98,22.44,13.66,15.72
2010,Maranhão,BALSAS,93.01,71.97,93.16,93.67,14,20.27,16.53,10.47
2010,Maranhão,BARÃO DE GRAJAÚ,81.42,57.51,81.77,95.97,24.45,28.84,23.92,8.35
2010,Maranhão,BARRA DO CORDA,73.48,47.71,78.37,97.14,30.27,28.85,25.07,8.81
2010,Maranhão,BARREIRINHAS,81.35,29.68,81.91,92.32,27.97,26.73,19.8,17.12
2010,Maranhão,BELÁGUA,58.89,15.5,0,90.57,43.12,35.31,31.54,12.06
2010,Maranhão,BELA VISTA DO MARANHÃO,94.22,34.87,54.1,99.27,31.69,31.88,25.9,7.98
2010,Maranhão,BENEDITO LEITE,81.18,46.93,31.99,82.52,31.52,41.59,36.04,13.69
2010,Maranhão,BEQUIMÃO,78.29,18.29,14.51,97.47,26.27,21.03,19.08,0
2010,Maranhão,BERNARDO DO MEARIM,84.83,52.41,93.5,99.12,28.76,17.29,13.15,7.98
2010,Maranhão,BOA VISTA DO GURUPI,93.51,31.39,76.2,96.72,26.19,28.25,20.41,15.41
2010,Maranhão,BOM JARDIM,78.49,47.45,79.52,92.2,34.45,36.23,29.78,10.96
2010,Maranhão,BOM JESUS DAS SELVAS,68.73,40.57,96.05,89.17,29.4,27.59,21.5,18.75
2010,Maranhão,BOM LUGAR,90.28,38.9,58.42,98.83,34.59,27.11,23.82,7.73
2010,Maranhão,BREJO,65.48,33.33,44.03,95.07,32.24,33.37,27.47,11.53
2010,Maranhão,BREJO DE AREIA,56.36,20.7,15.14,83.81,38.69,28.68,21.91,21.72
2010,Maranhão,BURITI,69.12,15.98,41.4,87.89,33,23.87,16.93,7.4
2010,Maranhão,BURITI BRAVO,80.14,43.06,31.31,95.79,33.42,23.69,19.42,7.16
2010,Maranhão,BURITICUPU,69.77,28.17,83.44,96.95,29.42,25.17,20.19,11.24
2010,Maranhão,BURITIRANA,94.17,32.88,67.41,97.38,30.97,21.26,16.8,9.88
2010,Maranhão,CACHOEIRA GRANDE,50,7.1,48.96,82.52,33.61,28.06,22.37,12.4
2010,Maranhão,CAJAPIÓ,67.92,30.2,8.32,93.47,27.25,28.05,24.17,9.07
2010,Maranhão,CAJARI,56.62,14.6,65.47,93.71,23.53,38.78,30.38,26.54
2010,Maranhão,CAMPESTRE DO MARANHÃO,96.62,64.4,93.19,97.56,23.41,17.99,14.1,9.51
2010,Maranhão,CÂNDIDO MENDES,79.21,24.23,47.49,92.78,23.22,36.77,30.21,14.72
2010,Maranhão,CANTANHEDE,74.45,34.11,54.86,96.2,31.34,32.03,25.15,11.81
2010,Maranhão,CAPINZAL DO NORTE,89.31,45.84,42.96,96.87,34.62,34.11,26.34,12.09
2010,Maranhão,CAROLINA,82.91,65.14,84.86,80.92,16.38,24.85,20.2,11.82
2010,Maranhão,CARUTAPERA,79.55,19.85,69.58,97.97,21.48,30.97,25.63,8.67
2010,Maranhão,CAXIAS,85,66.2,76.51,96.71,27.65,24.63,18.6,9.47
2010,Maranhão,CEDRAL,91.11,48.45,91.39,99.58,18.51,22.25,20.13,10.95
2010,Maranhão,CENTRAL DO MARANHÃO,78.93,23.39,17.23,96.22,29.54,23.69,15.82,18.97
2010,Maranhão,CENTRO DO GUILHERME,77.02,21.35,59.76,98.54,31.14,32.85,26.89,16.32
2010,Maranhão,CENTRO NOVO DO MARANHÃO,78.89,24.65,43.33,82.55,27.28,33.71,25.9,32.09
2010,Maranhão,CHAPADINHA,71.3,40.84,68.22,93.68,27.55,26.25,21.82,7.13
2010,Maranhão,CIDELÂNDIA,92.43,53.56,80.33,98.29,26.3,21.85,16.65,12.98
2010,Maranhão,CODÓ,87.21,48.09,88.05,97.78,32.91,29.15,23.6,10.61
2010,Maranhão,COELHO NETO,93.95,42.88,57.13,96.69,31.5,35.79,28.88,15.32
2010,Maranhão,COLINAS,72.78,37.86,59.6,95.95,32.61,22.59,18.56,11.34
2010,Maranhão,CONCEIÇÃO DO LAGO-AÇU,57.74,9.5,61.44,94.83,37.56,40.12,30.6,37.72
2010,Maranhão,COROATÁ,91.32,51.87,71.92,95.27,34.73,23.8,17.26,15.14
2010,Maranhão,CURURUPU,81.3,34.62,47.9,95.53,18.86,19.24,13.11,6.18
2010,Maranhão,DAVINÓPOLIS,97.77,60.87,41.02,98.53,27.18,23.94,18.26,15.3
2010,Maranhão,DOM PEDRO,94.21,62.8,91.73,99.12,26.24,24.01,19.51,8.04
2010,Maranhão,DUQUE BACELAR,76.61,29.58,45.4,93.7,35.1,32.35,25.8,9.74
2010,Maranhão,ESPERANTINÓPOLIS,85.17,52.78,79.44,98.11,33.66,22.25,15.4,10.43
2010,Maranhão,ESTREITO,95.08,77.7,97.36,96.67,16.18,30.2,26.56,7.39
2010,Maranhão,FEIRA NOVA DO MARANHÃO,89.13,33.59,96.77,75.34,22.02,29.55,22.24,14.5
2010,Maranhão,FERNANDO FALCÃO,58.69,15.48,32.97,88.36,41.64,55.2,49.09,15.57
2010,Maranhão,FORMOSA DA SERRA NEGRA,74.2,38.16,67.77,73.61,20.43,34.4,29.94,11.68
2010,Maranhão,FORTALEZA DOS NOGUEIRAS,87.72,51.09,91.37,89.85,17.7,28.28,22.4,11.96
2010,Maranhão,FORTUNA,75.37,41.33,60.32,98.77,33.4,24.22,18.79,11.85
2010,Maranhão,GODOFREDO VIANA,71.38,30.65,23.86,96.97,18.43,24.12,20.88,9.49
2010,Maranhão,GONÇALVES DIAS,85.06,39.09,84.43,96.25,37.49,34.2,27.23,12.76
2010,Maranhão,GOVERNADOR ARCHER,89.25,44.63,83.46,98.51,34.14,27.64,19.59,6.84
2010,Maranhão,GOVERNADOR EDISON LOBÃO,93.83,63.19,91.9,96.65,21.35,22.84,17.43,14.55
2010,Maranhão,GOVERNADOR EUGÊNIO BARROS,91.19,28.17,88.22,97.3,38.64,24.99,19.15,10.95
2010,Maranhão,GOVERNADOR LUIZ ROCHA,94.4,48.35,22.78,97.6,33.5,28.68,22.49,9.63
2010,Maranhão,GOVERNADOR NEWTON BELLO,82.95,32.12,74.91,91.39,39.63,33.72,27.24,19.69
2010,Maranhão,GOVERNADOR NUNES FREIRE,90.37,30.29,85.38,97.89,27.87,29.4,24.63,8.02
2010,Maranhão,GRAÇA ARANHA,96.05,55.32,63.17,99.02,32.07,27.67,22.83,15.79
2010,Maranhão,GRAJAÚ,81.4,44.81,88.61,91.65,24.13,29.33,23.05,9.39
2010,Maranhão,GUIMARÃES,84.82,36.62,25.85,97.8,17.21,20.81,12.89,17.16
2010,Maranhão,HUMBERTO DE CAMPOS,75.93,10.89,42.5,93.25,25.99,27.96,21.19,19.34
2010,Maranhão,ICATU,54.36,11.79,44.4,94.09,24.67,26.86,20.61,19.3
2010,Maranhão,IGARAPÉ DO MEIO,92.54,43.38,18.95,99.01,31.11,28.15,22.26,15.27
